SmartZoneName,week,day,Events,retail_nn1,retail_nn2,retail_nn3,quick_grocery_nn1,quick_grocery_nn2,quick_grocery_nn3,dining_nn1,dining_nn2,dining_nn3,housing_nn1,housing_nn2,housing_nn3,commercial_nn1,commercial_nn2,commercial_nn3,industrial_nn1,industrial_nn2,industrial_nn3,civic_nn1,civic_nn2,civic_nn3,school_nn1,school_nn2,school_nn3,healthcare_nn1,healthcare_nn2,healthcare_nn3,parking_nn1,parking_nn2,parking_nn3,attraction_nn1,attraction_nn2,attraction_nn3,Road_class,dist_class_1,dist_class_2,dist_class_3,dist_class_4,dist_class_5,Prediction,Residual,AbsResidual
1100 Walnut Street (near 11 Street),8,Fri,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.026261709537351,-0.026261709537351,0.026261709537351
1100 Walnut Street (near 11 Street),8,Thu,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.01359782282353851,-0.01359782282353851,0.01359782282353851
1100 Walnut Street (near 11 Street),8,Tue,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.030775366014255182,-0.030775366014255182,0.030775366014255182
1100 Walnut Street (near 11 Street),9,Fri,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.02227459105149758,-0.02227459105149758,0.02227459105149758
1100 Walnut Street (near 11 Street),9,Mon,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.016402523157595217,-0.016402523157595217,0.016402523157595217
1100 Walnut Street (near 11 Street),10,Fri,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.02290388640991194,-0.02290388640991194,0.02290388640991194
1100 Walnut Street (near 11 Street),10,Thu,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.009473119242136282,-0.009473119242136282,0.009473119242136282
1100 Walnut Street (near 11 Street),12,Mon,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.01838373406343976,-0.01838373406343976,0.01838373406343976
1100 Walnut Street (near 11 Street),13,Thu,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.008951410474141672,-0.008951410474141672,0.008951410474141672
1100 Walnut Street (near 11 Street),15,Fri,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.02582432327846679,-0.02582432327846679,0.02582432327846679
1100 Walnut Street (near 11 Street),15,Thu,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.010088763812810804,-0.010088763812810804,0.010088763812810804
1100 Walnut Street (near 11 Street),42,Thu,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.0110216820959934,-0.0110216820959934,0.0110216820959934
1100 Walnut Street (near 11 Street),42,Wed,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.020201030900077452,-0.020201030900077452,0.020201030900077452
1100 Walnut Street (near 11 Street),43,Fri,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.033555320775270056,-0.033555320775270056,0.033555320775270056
1100 Walnut Street (near 11 Street),43,Wed,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.021944448560296256,-0.021944448560296256,0.021944448560296256
1100 Walnut Street (near 11 Street),45,Fri,0.25,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.05265936066201903,0.19734063933798096,0.19734063933798096
1100 Walnut Street (near 11 Street),45,Wed,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.029969763422719294,-0.029969763422719294,0.029969763422719294
1100 Walnut Street (near 11 Street),46,Fri,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.05767766999204708,-0.05767766999204708,0.05767766999204708
1100 Walnut Street (near 11 Street),47,Mon,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.048505642085623156,-0.048505642085623156,0.048505642085623156
1100 Walnut Street (near 11 Street),47,Tue,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.03311594101031869,-0.03311594101031869,0.03311594101031869
1100 Walnut Street (near 11 Street),48,Fri,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.05688105699116297,-0.05688105699116297,0.05688105699116297
1100 Walnut Street (near 11 Street),49,Thu,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.0343609407795483,-0.0343609407795483,0.0343609407795483
1100 Walnut Street (near 11 Street),49,Tue,0.25,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.05804660323777733,0.19195339676222267,0.19195339676222267
1100 Walnut Street (near 11 Street),49,Wed,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.04797293997086433,-0.04797293997086433,0.04797293997086433
1100 Walnut Street (near 11 Street),50,Fri,0.25,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.076228100025416,0.173771899974584,0.173771899974584
1100 Walnut Street (near 11 Street),51,Mon,0.25,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.06339348032538307,0.18660651967461694,0.18660651967461694
1100 Walnut Street (near 11 Street),51,Tue,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.07258254183177938,-0.07258254183177938,0.07258254183177938
1100 Walnut Street (near 11 Street),52,Fri,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.06796728621538334,-0.06796728621538334,0.06796728621538334
1100 Walnut Street (near 11 Street),52,Tue,0.25,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.06210386646026746,0.18789613353973256,0.18789613353973256
1100 Walnut Street (near 11 Street),53,Fri,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.06667196017496882,-0.06667196017496882,0.06667196017496882
1100 Walnut Street (near 11 Street),53,Wed,0,437.42687,828.22260000000006,1071.093,1512.629,2069.127,2079.721,465.7547,478.94527,522.99056,178.11623,204.62938,213.54137,654.08334,686.45905,706.33714,4029.572,4053.751,4068.031,430.7897,614.8577,984.2827,24.36375,81.27329,106.35058,38.24489,71.10741,84.78974,6787.203,6789.738,6792.034,19.71882,56.88814,71.24318,2,3143.2270228357715,14.233740270500098,166.77050881479383,414.14322991059817,151.41905705774053,0.05044990014872519,-0.05044990014872519,0.05044990014872519
1100 Walnut Street (near 12 Street),1,Fri,0,296.66766,71.48261,80.50651,144.02761,1600.517,2135.496,351.58368,362.85629,373.5492,399.33651,418.54717,425.09968,474.91292,502.72417,529.53861,4114.953,4142.459,4156.472,437.4681,568.2742,870.9116,242.53654,263.24689,296.09647,240.66557,261.18239,272.07892,6594.179,6596.781,6599.144,132.8495,165.45424,177.4712,2,3179.2132526324044,21.699922635018584,113.96822570473229,404.399966523963,161.09195272118987,0.05835523669246018,-0.05835523669246018,0.05835523669246018
1100 Walnut Street (near 12 Street),2,Fri,0,296.66766,71.48261,80.50651,144.02761,1600.517,2135.496,351.58368,362.85629,373.5492,399.33651,418.54717,425.09968,474.91292,502.72417,529.53861,4114.953,4142.459,4156.472,437.4681,568.2742,870.9116,242.53654,263.24689,296.09647,240.66557,261.18239,272.07892,6594.179,6596.781,6599.144,132.8495,165.45424,177.4712,2,3179.2132526324044,21.699922635018584,113.96822570473229,404.399966523963,161.09195272118987,0.050342179660590555,-0.050342179660590555,0.050342179660590555
1100 Walnut Street (near 12 Street),2,Mon,0,296.66766,71.48261,80.50651,144.02761,1600.517,2135.496,351.58368,362.85629,373.5492,399.33651,418.54717,425.09968,474.91292,502.72417,529.53861,4114.953,4142.459,4156.472,437.4681,568.2742,870.9116,242.53654,263.24689,296.09647,240.66557,261.18239,272.07892,6594.179,6596.781,6599.144,132.8495,165.45424,177.4712,2,3179.2132526324044,21.699922635018584,113.96822570473229,404.399966523963,161.09195272118987,0.049450011318653994,-0.049450011318653994,0.049450011318653994
1100 Walnut Street (near 12 Street),2,Wed,0,296.66766,71.48261,80.50651,144.02761,1600.517,2135.496,351.58368,362.85629,373.5492,399.33651,418.54717,425.09968,474.91292,502.72417,529.53861,4114.953,4142.459,4156.472,437.4681,568.2742,870.9116,242.53654,263.24689,296.09647,240.66557,261.18239,272.07892,6594.179,6596.781,6599.144,132.8495,165.45424,177.4712,2,3179.2132526324044,21.699922635018584,113.96822570473229,404.399966523963,161.09195272118987,0.09973366263664096,-0.09973366263664096,0.09973366263664096
1100 Walnut Street (near 12 Street),3,Fri,0.25,296.66766,71.48261,80.50651,144.02761,1600.517,2135.496,351.58368,362.85629,373.5492,399.33651,418.54717,425.09968,474.91292,502.72417,529.53861,4114.953,4142.459,4156.472,437.4681,568.2742,870.9116,242.53654,263.24689,296.09647,240.66557,261.18239,272.07892,6594.179,6596.781,6599.144,132.8495,165.45424,177.4712,2,3179.2132526324044,21.699922635018584,113.96822570473229,404.399966523963,161.09195272118987,0.050501678710415214,0.19949832128958478,0.19949832128958478
1100 Walnut Street (near 12 Street),3,Mon,0,296.66766,71.48261,80.50651,144.02761,1600.517,2135.496,351.58368,362.85629,373.5492,399.33651,418.54717,425.09968,474.91292,502.72417,529.53861,4114.953,4142.459,4156.472,437.4681,568.2742,870.9116,242.53654,263.24689,296.09647,240.66557,261.18239,272.07892,6594.179,6596.781,6599.144,132.8495,165.45424,177.4712,2,3179.2132526324044,21.699922635018584,113.96822570473229,404.399966523963,161.09195272118987,0.04865452290978414,-0.04865452290978414,0.04865452290978414
1100 Walnut Street (near 12 Street),4,Fri,0,296.66766,71.48261,80.50651,144.02761,1600.517,2135.496,351.58368,362.85629,373.5492,399.33651,418.54717,425.09968,474.91292,502.72417,529.53861,4114.953,4142.459,4156.472,437.4681,568.2742,870.9116,242.53654,263.24689,296.09647,240.66557,261.18239,272.07892,6594.179,6596.781,6599.144,132.8495,165.45424,177.4712,2,3179.2132526324044,21.699922635018584,113.96822570473229,404.399966523963,161.09195272118987,0.050034703099303586,-0.050034703099303586,0.050034703099303586
1100 Walnut Street (near 12 Street),4,Mon,0,296.66766,71.48261,80.50651,144.02761,1600.517,2135.496,351.58368,362.85629,373.5492,399.33651,418.54717,425.09968,474.91292,502.72417,529.53861,4114.953,4142.459,4156.472,437.4681,568.2742,870.9116,242.53654,263.24689,296.09647,240.66557,261.18239,272.07892,6594.179,6596.781,6599.144,132.8495,165.45424,177.4712,2,3179.2132526324044,21.699922635018584,113.96822570473229,404.399966523963,161.09195272118987,0.04841655373470294,-0.04841655373470294,0.04841655373470294
1100 Walnut Street (near 12 Street),4,Tue,0,296.66766,71.48261,80.50651,144.02761,1600.517,2135.496,351.58368,362.85629,373.5492,399.33651,418.54717,425.09968,474.91292,502.72417,529.53861,4114.953,4142.459,4156.472,437.4681,568.2742,870.9116,242.53654,263.24689,296.09647,240.66557,261.18239,272.07892,6594.179,6596.781,6599.144,132.8495,165.45424,177.4712,2,3179.2132526324044,21.699922635018584,113.96822570473229,404.399966523963,161.09195272118987,0.02631234284055712,-0.02631234284055712,0.02631234284055712
1100 Walnut Street (near 12 Street),5,Fri,0,296.66766,71.48261,80.50651,144.02761,1600.517,2135.496,351.58368,362.85629,373.5492,399.33651,418.54717,425.09968,474.91292,502.72417,529.53861,4114.953,4142.459,4156.472,437.4681,568.2742,870.9116,242.53654,263.24689,296.09647,240.66557,261.18239,272.07892,6594.179,6596.781,6599.144,132.8495,165.45424,177.4712,2,3179.2132526324044,21.699922635018584,113.96822570473229,404.399966523963,161.09195272118987,0.047069305068905505,-0.047069305068905505,0.047069305068905505
1100 Walnut Street (near 12 Street),5,Mon,0,296.66766,71.48261,80.50651,144.02761,1600.517,2135.496,351.58368,362.85629,373.5492,399.33651,418.54717,425.09968,474.91292,502.72417,529.53861,4114.953,4142.459,4156.472,437.4681,568.2742,870.9116,242.53654,263.24689,296.09647,240.66557,261.18239,272.07892,6594.179,6596.781,6599.144,132.8495,165.45424,177.4712,2,3179.2132526324044,21.699922635018584,113.96822570473229,404.399966523963,161.09195272118987,0.047638822940278075,-0.047638822940278075,0.047638822940278075
1100 Walnut Street (near 12 Street),5,Thu,0,296.66766,71.48261,80.50651,144.02761,1600.517,2135.496,351.58368,362.85629,373.5492,399.33651,418.54717,425.09968,474.91292,502.72417,529.53861,4114.953,4142.459,4156.472,437.4681,568.2742,870.9116,242.53654,263.24689,296.09647,240.66557,261.18239,272.07892,6594.179,6596.781,6599.144,132.8495,165.45424,177.4712,2,3179.2132526324044,21.699922635018584,113.96822570473229,404.399966523963,161.09195272118987,0.0618644960497232,-0.0618644960497232,0.0618644960497232
1100 Walnut Street (near 12 Street),5,Wed,0,296.66766,71.48261,80.50651,144.02761,1600.517,2135.496,351.58368,362.85629,373.5492,399.33651,418.54717,425.09968,474.91292,502.72417,529.53861,4114.953,4142.459,4156.472,437.4681,568.2742,870.9116,242.53654,263.24689,296.09647,240.66557,261.18239,272.07892,6594.179,6596.781,6599.144,132.8495,165.45424,177.4712,2,3179.2132526324044,21.699922635018584,113.96822570473229,404.399966523963,161.09195272118987,0.10343205120266338,-0.10343205120266338,0.10343205120266338
1100 Walnut Street (near 12 Street),6,Fri,0,296.66766,71.48261,80.50651,144.02761,1600.517,2135.496,351.58368,362.85629,373.5492,399.33651,418.54717,425.09968,474.91292,502.72417,529.53861,4114.953,4142.459,4156.472,437.4681,568.2742,870.9116,242.53654,263.24689,296.09647,240.66557,261.18239,272.07892,6594.179,6596.781,6599.144,132.8495,165.45424,177.4712,2,3179.2132526324044,21.699922635018584,113.96822570473229,404.399966523963,161.09195272118987,0.05070775876962596,-0.05070775876962596,0.05070775876962596
1100 Walnut Street (near 12 Street),6,Wed,0.5,296.66766,71.48261,80.50651,144.02761,1600.517,2135.496,351.58368,362.85629,373.5492,399.33651,418.54717,425.09968,474.91292,502.72417,529.53861,4114.953,4142.459,4156.472,437.4681,568.2742,870.9116,242.53654,263.24689,296.09647,240.66557,261.18239,272.07892,6594.179,6596.781,6599.144,132.8495,165.45424,177.4712,2,3179.2132526324044,21.699922635018584,113.96822570473229,404.399966523963,161.09195272118987,0.1116866325671418,0.3883133674328582,0.3883133674328582
1100 Walnut Street (near 12 Street),7,Thu,0,296.66766,71.48261,80.50651,144.02761,1600.517,2135.496,351.58368,362.85629,373.5492,399.33651,418.54717,425.09968,474.91292,502.72417,529.53861,4114.953,4142.459,4156.472,437.4681,568.2742,870.9116,242.53654,263.24689,296.09647,240.66557,261.18239,272.07892,6594.179,6596.781,6599.144,132.8495,165.45424,177.4712,2,3179.2132526324044,21.699922635018584,113.96822570473229,404.399966523963,161.09195272118987,0.07196048659027722,-0.07196048659027722,0.07196048659027722
1100 Walnut Street (near 12 Street),7,Tue,0,296.66766,71.48261,80.50651,144.02761,1600.517,2135.496,351.58368,362.85629,373.5492,399.33651,418.54717,425.09968,474.91292,502.72417,529.53861,4114.953,4142.459,4156.472,437.4681,568.2742,870.9116,242.53654,263.24689,296.09647,240.66557,261.18239,272.07892,6594.179,6596.781,6599.144,132.8495,165.45424,177.4712,2,3179.2132526324044,21.699922635018584,113.96822570473229,404.399966523963,161.09195272118987,0.02426261484953116,-0.02426261484953116,0.02426261484953116
1100 Walnut Street (near 12 Street),7,Wed,0.25,296.66766,71.48261,80.50651,144.02761,1600.517,2135.496,351.58368,362.85629,373.5492,399.33651,418.54717,425.09968,474.91292,502.72417,529.53861,4114.953,4142.459,4156.472,437.4681,568.2742,870.9116,242.53654,263.24689,296.09647,240.66557,261.18239,272.07892,6594.179,6596.781,6599.144,132.8495,165.45424,177.4712,2,3179.2132526324044,21.699922635018584,113.96822570473229,404.399966523963,161.09195272118987,0.11250829231910593,0.13749170768089408,0.13749170768089408
1100 Walnut Street (near 12 Street),8,Fri,0,296.66766,71.48261,80.50651,144.02761,1600.517,2135.496,351.58368,362.85629,373.5492,399.33651,418.54717,425.09968,474.91292,502.72417,529.53861,4114.953,4142.459,4156.472,437.4681,568.2742,870.9116,242.53654,263.24689,296.09647,240.66557,261.18239,272.07892,6594.179,6596.781,6599.144,132.8495,165.45424,177.4712,2,3179.2132526324044,21.699922635018584,113.96822570473229,404.399966523963,161.09195272118987,0.05177284893335252,-0.05177284893335252,0.05177284893335252
1100 Walnut Street (near 12 Street),8,Thu,0,296.66766,71.48261,80.50651,144.02761,1600.517,2135.496,351.58368,362.85629,373.5492,399.33651,418.54717,425.09968,474.91292,502.72417,529.53861,4114.953,4142.459,4156.472,437.4681,568.2742,870.9116,242.53654,263.24689,296.09647,240.66557,261.18239,272.07892,6594.179,6596.781,6599.144,132.8495,165.45424,177.4712,2,3179.2132526324044,21.699922635018584,113.96822570473229,404.399966523963,161.09195272118987,0.07306855589833824,-0.07306855589833824,0.07306855589833824
1100 Walnut Street (near 12 Street),11,Fri,0,296.66766,71.48261,80.50651,144.02761,1600.517,2135.496,351.58368,362.85629,373.5492,399.33651,418.54717,425.09968,474.91292,502.72417,529.53861,4114.953,4142.459,4156.472,437.4681,568.2742,870.9116,242.53654,263.24689,296.09647,240.66557,261.18239,272.07892,6594.179,6596.781,6599.144,132.8495,165.45424,177.4712,2,3179.2132526324044,21.699922635018584,113.96822570473229,404.399966523963,161.09195272118987,0.0592421445213611,-0.0592421445213611,0.0592421445213611
