SmartZoneName,categry,rgltn_t,CLASS_2,curb_zone_id,week,car,freight,truck,van,Sun,Mon,Tue,Wed,Thu,Fri,Sat,Mid_Day,overnight,PM_Rush,Total_Events,Total_Dwell_Time,Average_Dwell_Time,nn1_alcohol_shop,nn2_alcohol_shop,nn3_alcohol_shop,nn1_bakery_shop,nn2_bakery_shop,nn3_bakery_shop,nn1_beverages_shop,nn2_beverages_shop,nn3_beverages_shop,nn1_convenience_shop,nn2_convenience_shop,nn3_convenience_shop,nn1_deli_shop,nn2_deli_shop,nn3_deli_shop,nn1_department_store_shop,nn2_department_store_shop,nn3_department_store_shop,nn1_supermarket_shop,nn2_supermarket_shop,nn3_supermarket_shop,nn1_clothes_shop,nn2_clothes_shop,nn3_clothes_shop,nn1_gift_shop,nn2_gift_shop,nn3_gift_shop,nn1_apartments_building,nn2_apartments_building,nn3_apartments_building,nn1_dormitory_building,nn2_dormitory_building,nn3_dormitory_building,nn1_hotel_building,nn2_hotel_building,nn3_hotel_building,nn1_commercial_building,nn2_commercial_building,nn3_commercial_building,nn1_office_building,nn2_office_building,nn3_office_building,nn1_retail_building,nn2_retail_building,nn3_retail_building,nn1_warehouse_building,nn2_warehouse_building,nn3_warehouse_building,nn1_church_building,nn2_church_building,nn3_church_building,nn1_college_building,nn2_college_building,nn3_college_building,nn1_government_building,nn2_government_building,nn3_government_building,nn1_hospital_building,nn2_hospital_building,nn3_hospital_building,nn1_public_building,nn2_public_building,nn3_public_building,nn1_school_building,nn2_school_building,nn3_school_building,nn1_university_building,nn2_university_building,nn3_university_building,nn1_bar_amenity,nn2_bar_amenity,nn3_bar_amenity,nn1_cafe_amenity,nn2_cafe_amenity,nn3_cafe_amenity,nn1_fast_food_amenity,nn2_fast_food_amenity,nn3_fast_food_amenity,nn1_pub_amenity,nn2_pub_amenity,nn3_pub_amenity,nn1_restaurant_amenity,nn2_restaurant_amenity,nn3_restaurant_amenity,nn1_college_amenity,nn2_college_amenity,nn3_college_amenity,nn1_school_amenity,nn2_school_amenity,nn3_school_amenity,nn1_university_amenity,nn2_university_amenity,nn3_university_amenity,nn1_parking_space_amenity,nn2_parking_space_amenity,nn3_parking_space_amenity,nn1_bank_amenity,nn2_bank_amenity,nn3_bank_amenity,nn1_atm_amenity,nn2_atm_amenity,nn3_atm_amenity,nn1_clinic_amenity,nn2_clinic_amenity,nn3_clinic_amenity,nn1_hospital_amenity,nn2_hospital_amenity,nn3_hospital_amenity,nn1_pharmacy_amenity,nn2_pharmacy_amenity,nn3_pharmacy_amenity,nn1_community_centre_amenity,nn2_community_centre_amenity,nn3_community_centre_amenity,nn1_conference_centre_amenity,nn2_conference_centre_amenity,nn3_conference_centre_amenity,nn1_nightclub_amenity,nn2_nightclub_amenity,nn3_nightclub_amenity,nn1_theatre_amenity,nn2_theatre_amenity,nn3_theatre_amenity,nn1_police_amenity,nn2_police_amenity,nn3_police_amenity,nn1_post_box_amenity,nn2_post_box_amenity,nn3_post_box_amenity,nn1_post_office_amenity,nn2_post_office_amenity,nn3_post_office_amenity,nn1_place_of_worship_amenity,nn2_place_of_worship_amenity,nn3_place_of_worship_amenity,Precipitation
1000 Walnut Street (near 10 Street),metered_parking,pay_parking,2,"184",46,0,0,0,2,0,0,1,0,0,1,0,2,0,0,"2",62.21,31.105,1428.93936360234,2326.27780999625,3045.43790179525,1973.20500849914,1994.55047612946,2019.26193771192,1371.89570076301,2713.43320250411,3303.63264647763,425.408247184822,557.211344926868,677.902765903115,1393.14443706896,1523.59460492087,1580.50519294026,1126.25059348973,1261.74515597887,1343.09154591994,860.870825695913,990.285089725171,1200.57563326207,992.099055196895,1109.07432097283,1162.23258355943,730.71629225358,1364.70764367895,1874.62057574039,493.476693697258,512.089652032927,521.417087742661,112.752026316746,134.068753972653,144.051577549647,771.220157394652,783.944573386823,792.911944016346,791.462582917623,837.280231733864,853.879561082166,476.562043554923,492.012171261343,497.885403041294,260.679176050304,268.793958829966,272.193038169948,3932.53549187977,3951.37634744963,3966.0046785489,894.781257190494,896.191074485481,896.96035886528,2466.70049961376,2491.04384548683,2503.56744121628,1027.45608329723,1056.05356280462,1066.20995956633,37.3728364442865,46.7610567941988,55.4434647278666,4290.74567261454,4302.89464785623,4311.76652108963,1660.46457590041,1663.69208153087,1665.44478958629,250.240595174444,254.191990030107,256.587852634256,334.248362715745,654.052135243422,816.415297887143,516.110674723348,571.17960669619,672.985028561832,263.227099317875,293.140802517094,309.892824139056,759.389078808406,817.638326728417,839.300461009551,270.749742233308,327.156671625899,358.938670815886,853.530445939574,1657.95755602248,1954.15260421241,1660.46457590041,1663.69208153087,1665.44478958629,195.699252460554,221.529114101902,232.977473903448,7071.36899169639,7073.80838740787,7076.00706347789,593.558784846444,812.154951533465,898.941561368374,2614.96094755187,3153.89336794199,3874.36465807562,476.375476081255,633.408307024485,879.500410861677,193.357985986314,206.608180135307,232.773596727762,461.391156810131,765.20187376646,1160.32487430402,1557.44422383784,1848.10554357191,2136.88879697387,1946.0068280733,1946.14626104272,1950.28141328103,970.221568354172,2028.57268222975,2441.02014918813,328.494097282258,347.356680904716,360.653276351876,2032.49797966528,2379.27951642156,2495.21753270841,219.625675019085,430.493796354324,601.995067631349,1445.5138358191,1647.67643850299,1853.53799950895,894.781257190494,896.191074485481,896.96035886528,11.6212
1000 Walnut Street (near 10 Street),metered_parking,pay_parking,2,"184",49,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"1",118.6,118.6,1428.93936360234,2326.27780999625,3045.43790179525,1973.20500849914,1994.55047612946,2019.26193771192,1371.89570076301,2713.43320250411,3303.63264647763,425.408247184822,557.211344926868,677.902765903115,1393.14443706896,1523.59460492087,1580.50519294026,1126.25059348973,1261.74515597887,1343.09154591994,860.870825695913,990.285089725171,1200.57563326207,992.099055196895,1109.07432097283,1162.23258355943,730.71629225358,1364.70764367895,1874.62057574039,493.476693697258,512.089652032927,521.417087742661,112.752026316746,134.068753972653,144.051577549647,771.220157394652,783.944573386823,792.911944016346,791.462582917623,837.280231733864,853.879561082166,476.562043554923,492.012171261343,497.885403041294,260.679176050304,268.793958829966,272.193038169948,3932.53549187977,3951.37634744963,3966.0046785489,894.781257190494,896.191074485481,896.96035886528,2466.70049961376,2491.04384548683,2503.56744121628,1027.45608329723,1056.05356280462,1066.20995956633,37.3728364442865,46.7610567941988,55.4434647278666,4290.74567261454,4302.89464785623,4311.76652108963,1660.46457590041,1663.69208153087,1665.44478958629,250.240595174444,254.191990030107,256.587852634256,334.248362715745,654.052135243422,816.415297887143,516.110674723348,571.17960669619,672.985028561832,263.227099317875,293.140802517094,309.892824139056,759.389078808406,817.638326728417,839.300461009551,270.749742233308,327.156671625899,358.938670815886,853.530445939574,1657.95755602248,1954.15260421241,1660.46457590041,1663.69208153087,1665.44478958629,195.699252460554,221.529114101902,232.977473903448,7071.36899169639,7073.80838740787,7076.00706347789,593.558784846444,812.154951533465,898.941561368374,2614.96094755187,3153.89336794199,3874.36465807562,476.375476081255,633.408307024485,879.500410861677,193.357985986314,206.608180135307,232.773596727762,461.391156810131,765.20187376646,1160.32487430402,1557.44422383784,1848.10554357191,2136.88879697387,1946.0068280733,1946.14626104272,1950.28141328103,970.221568354172,2028.57268222975,2441.02014918813,328.494097282258,347.356680904716,360.653276351876,2032.49797966528,2379.27951642156,2495.21753270841,219.625675019085,430.493796354324,601.995067631349,1445.5138358191,1647.67643850299,1853.53799950895,894.781257190494,896.191074485481,896.96035886528,8.1838
1000 Walnut Street (near 10 Street),metered_parking,pay_parking,2,"184",47,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"1",47.17,47.17,1428.93936360234,2326.27780999625,3045.43790179525,1973.20500849914,1994.55047612946,2019.26193771192,1371.89570076301,2713.43320250411,3303.63264647763,425.408247184822,557.211344926868,677.902765903115,1393.14443706896,1523.59460492087,1580.50519294026,1126.25059348973,1261.74515597887,1343.09154591994,860.870825695913,990.285089725171,1200.57563326207,992.099055196895,1109.07432097283,1162.23258355943,730.71629225358,1364.70764367895,1874.62057574039,493.476693697258,512.089652032927,521.417087742661,112.752026316746,134.068753972653,144.051577549647,771.220157394652,783.944573386823,792.911944016346,791.462582917623,837.280231733864,853.879561082166,476.562043554923,492.012171261343,497.885403041294,260.679176050304,268.793958829966,272.193038169948,3932.53549187977,3951.37634744963,3966.0046785489,894.781257190494,896.191074485481,896.96035886528,2466.70049961376,2491.04384548683,2503.56744121628,1027.45608329723,1056.05356280462,1066.20995956633,37.3728364442865,46.7610567941988,55.4434647278666,4290.74567261454,4302.89464785623,4311.76652108963,1660.46457590041,1663.69208153087,1665.44478958629,250.240595174444,254.191990030107,256.587852634256,334.248362715745,654.052135243422,816.415297887143,516.110674723348,571.17960669619,672.985028561832,263.227099317875,293.140802517094,309.892824139056,759.389078808406,817.638326728417,839.300461009551,270.749742233308,327.156671625899,358.938670815886,853.530445939574,1657.95755602248,1954.15260421241,1660.46457590041,1663.69208153087,1665.44478958629,195.699252460554,221.529114101902,232.977473903448,7071.36899169639,7073.80838740787,7076.00706347789,593.558784846444,812.154951533465,898.941561368374,2614.96094755187,3153.89336794199,3874.36465807562,476.375476081255,633.408307024485,879.500410861677,193.357985986314,206.608180135307,232.773596727762,461.391156810131,765.20187376646,1160.32487430402,1557.44422383784,1848.10554357191,2136.88879697387,1946.0068280733,1946.14626104272,1950.28141328103,970.221568354172,2028.57268222975,2441.02014918813,328.494097282258,347.356680904716,360.653276351876,2032.49797966528,2379.27951642156,2495.21753270841,219.625675019085,430.493796354324,601.995067631349,1445.5138358191,1647.67643850299,1853.53799950895,894.781257190494,896.191074485481,896.96035886528,0.4505
1000 Walnut Street (near 10 Street),metered_parking,pay_parking,2,"184",9,0,0,1,1,0,0,2,0,0,0,0,2,0,0,"2",56.93,28.465,1428.93936360234,2326.27780999625,3045.43790179525,1973.20500849914,1994.55047612946,2019.26193771192,1371.89570076301,2713.43320250411,3303.63264647763,425.408247184822,557.211344926868,677.902765903115,1393.14443706896,1523.59460492087,1580.50519294026,1126.25059348973,1261.74515597887,1343.09154591994,860.870825695913,990.285089725171,1200.57563326207,992.099055196895,1109.07432097283,1162.23258355943,730.71629225358,1364.70764367895,1874.62057574039,493.476693697258,512.089652032927,521.417087742661,112.752026316746,134.068753972653,144.051577549647,771.220157394652,783.944573386823,792.911944016346,791.462582917623,837.280231733864,853.879561082166,476.562043554923,492.012171261343,497.885403041294,260.679176050304,268.793958829966,272.193038169948,3932.53549187977,3951.37634744963,3966.0046785489,894.781257190494,896.191074485481,896.96035886528,2466.70049961376,2491.04384548683,2503.56744121628,1027.45608329723,1056.05356280462,1066.20995956633,37.3728364442865,46.7610567941988,55.4434647278666,4290.74567261454,4302.89464785623,4311.76652108963,1660.46457590041,1663.69208153087,1665.44478958629,250.240595174444,254.191990030107,256.587852634256,334.248362715745,654.052135243422,816.415297887143,516.110674723348,571.17960669619,672.985028561832,263.227099317875,293.140802517094,309.892824139056,759.389078808406,817.638326728417,839.300461009551,270.749742233308,327.156671625899,358.938670815886,853.530445939574,1657.95755602248,1954.15260421241,1660.46457590041,1663.69208153087,1665.44478958629,195.699252460554,221.529114101902,232.977473903448,7071.36899169639,7073.80838740787,7076.00706347789,593.558784846444,812.154951533465,898.941561368374,2614.96094755187,3153.89336794199,3874.36465807562,476.375476081255,633.408307024485,879.500410861677,193.357985986314,206.608180135307,232.773596727762,461.391156810131,765.20187376646,1160.32487430402,1557.44422383784,1848.10554357191,2136.88879697387,1946.0068280733,1946.14626104272,1950.28141328103,970.221568354172,2028.57268222975,2441.02014918813,328.494097282258,347.356680904716,360.653276351876,2032.49797966528,2379.27951642156,2495.21753270841,219.625675019085,430.493796354324,601.995067631349,1445.5138358191,1647.67643850299,1853.53799950895,894.781257190494,896.191074485481,896.96035886528,8.2545
1000 Walnut Street (near 10 Street),metered_parking,pay_parking,2,"184",10,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"1",47.75,47.75,1428.93936360234,2326.27780999625,3045.43790179525,1973.20500849914,1994.55047612946,2019.26193771192,1371.89570076301,2713.43320250411,3303.63264647763,425.408247184822,557.211344926868,677.902765903115,1393.14443706896,1523.59460492087,1580.50519294026,1126.25059348973,1261.74515597887,1343.09154591994,860.870825695913,990.285089725171,1200.57563326207,992.099055196895,1109.07432097283,1162.23258355943,730.71629225358,1364.70764367895,1874.62057574039,493.476693697258,512.089652032927,521.417087742661,112.752026316746,134.068753972653,144.051577549647,771.220157394652,783.944573386823,792.911944016346,791.462582917623,837.280231733864,853.879561082166,476.562043554923,492.012171261343,497.885403041294,260.679176050304,268.793958829966,272.193038169948,3932.53549187977,3951.37634744963,3966.0046785489,894.781257190494,896.191074485481,896.96035886528,2466.70049961376,2491.04384548683,2503.56744121628,1027.45608329723,1056.05356280462,1066.20995956633,37.3728364442865,46.7610567941988,55.4434647278666,4290.74567261454,4302.89464785623,4311.76652108963,1660.46457590041,1663.69208153087,1665.44478958629,250.240595174444,254.191990030107,256.587852634256,334.248362715745,654.052135243422,816.415297887143,516.110674723348,571.17960669619,672.985028561832,263.227099317875,293.140802517094,309.892824139056,759.389078808406,817.638326728417,839.300461009551,270.749742233308,327.156671625899,358.938670815886,853.530445939574,1657.95755602248,1954.15260421241,1660.46457590041,1663.69208153087,1665.44478958629,195.699252460554,221.529114101902,232.977473903448,7071.36899169639,7073.80838740787,7076.00706347789,593.558784846444,812.154951533465,898.941561368374,2614.96094755187,3153.89336794199,3874.36465807562,476.375476081255,633.408307024485,879.500410861677,193.357985986314,206.608180135307,232.773596727762,461.391156810131,765.20187376646,1160.32487430402,1557.44422383784,1848.10554357191,2136.88879697387,1946.0068280733,1946.14626104272,1950.28141328103,970.221568354172,2028.57268222975,2441.02014918813,328.494097282258,347.356680904716,360.653276351876,2032.49797966528,2379.27951642156,2495.21753270841,219.625675019085,430.493796354324,601.995067631349,1445.5138358191,1647.67643850299,1853.53799950895,894.781257190494,896.191074485481,896.96035886528,1.952
1000 Walnut Street (near 10 Street),metered_parking,pay_parking,2,"184",13,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"1",40.32,40.32,1428.93936360234,2326.27780999625,3045.43790179525,1973.20500849914,1994.55047612946,2019.26193771192,1371.89570076301,2713.43320250411,3303.63264647763,425.408247184822,557.211344926868,677.902765903115,1393.14443706896,1523.59460492087,1580.50519294026,1126.25059348973,1261.74515597887,1343.09154591994,860.870825695913,990.285089725171,1200.57563326207,992.099055196895,1109.07432097283,1162.23258355943,730.71629225358,1364.70764367895,1874.62057574039,493.476693697258,512.089652032927,521.417087742661,112.752026316746,134.068753972653,144.051577549647,771.220157394652,783.944573386823,792.911944016346,791.462582917623,837.280231733864,853.879561082166,476.562043554923,492.012171261343,497.885403041294,260.679176050304,268.793958829966,272.193038169948,3932.53549187977,3951.37634744963,3966.0046785489,894.781257190494,896.191074485481,896.96035886528,2466.70049961376,2491.04384548683,2503.56744121628,1027.45608329723,1056.05356280462,1066.20995956633,37.3728364442865,46.7610567941988,55.4434647278666,4290.74567261454,4302.89464785623,4311.76652108963,1660.46457590041,1663.69208153087,1665.44478958629,250.240595174444,254.191990030107,256.587852634256,334.248362715745,654.052135243422,816.415297887143,516.110674723348,571.17960669619,672.985028561832,263.227099317875,293.140802517094,309.892824139056,759.389078808406,817.638326728417,839.300461009551,270.749742233308,327.156671625899,358.938670815886,853.530445939574,1657.95755602248,1954.15260421241,1660.46457590041,1663.69208153087,1665.44478958629,195.699252460554,221.529114101902,232.977473903448,7071.36899169639,7073.80838740787,7076.00706347789,593.558784846444,812.154951533465,898.941561368374,2614.96094755187,3153.89336794199,3874.36465807562,476.375476081255,633.408307024485,879.500410861677,193.357985986314,206.608180135307,232.773596727762,461.391156810131,765.20187376646,1160.32487430402,1557.44422383784,1848.10554357191,2136.88879697387,1946.0068280733,1946.14626104272,1950.28141328103,970.221568354172,2028.57268222975,2441.02014918813,328.494097282258,347.356680904716,360.653276351876,2032.49797966528,2379.27951642156,2495.21753270841,219.625675019085,430.493796354324,601.995067631349,1445.5138358191,1647.67643850299,1853.53799950895,894.781257190494,896.191074485481,896.96035886528,6.4729
1000 Walnut Street (near 10 Street),metered_parking,pay_parking,2,"184",14,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"1",37.66,37.66,1428.93936360234,2326.27780999625,3045.43790179525,1973.20500849914,1994.55047612946,2019.26193771192,1371.89570076301,2713.43320250411,3303.63264647763,425.408247184822,557.211344926868,677.902765903115,1393.14443706896,1523.59460492087,1580.50519294026,1126.25059348973,1261.74515597887,1343.09154591994,860.870825695913,990.285089725171,1200.57563326207,992.099055196895,1109.07432097283,1162.23258355943,730.71629225358,1364.70764367895,1874.62057574039,493.476693697258,512.089652032927,521.417087742661,112.752026316746,134.068753972653,144.051577549647,771.220157394652,783.944573386823,792.911944016346,791.462582917623,837.280231733864,853.879561082166,476.562043554923,492.012171261343,497.885403041294,260.679176050304,268.793958829966,272.193038169948,3932.53549187977,3951.37634744963,3966.0046785489,894.781257190494,896.191074485481,896.96035886528,2466.70049961376,2491.04384548683,2503.56744121628,1027.45608329723,1056.05356280462,1066.20995956633,37.3728364442865,46.7610567941988,55.4434647278666,4290.74567261454,4302.89464785623,4311.76652108963,1660.46457590041,1663.69208153087,1665.44478958629,250.240595174444,254.191990030107,256.587852634256,334.248362715745,654.052135243422,816.415297887143,516.110674723348,571.17960669619,672.985028561832,263.227099317875,293.140802517094,309.892824139056,759.389078808406,817.638326728417,839.300461009551,270.749742233308,327.156671625899,358.938670815886,853.530445939574,1657.95755602248,1954.15260421241,1660.46457590041,1663.69208153087,1665.44478958629,195.699252460554,221.529114101902,232.977473903448,7071.36899169639,7073.80838740787,7076.00706347789,593.558784846444,812.154951533465,898.941561368374,2614.96094755187,3153.89336794199,3874.36465807562,476.375476081255,633.408307024485,879.500410861677,193.357985986314,206.608180135307,232.773596727762,461.391156810131,765.20187376646,1160.32487430402,1557.44422383784,1848.10554357191,2136.88879697387,1946.0068280733,1946.14626104272,1950.28141328103,970.221568354172,2028.57268222975,2441.02014918813,328.494097282258,347.356680904716,360.653276351876,2032.49797966528,2379.27951642156,2495.21753270841,219.625675019085,430.493796354324,601.995067631349,1445.5138358191,1647.67643850299,1853.53799950895,894.781257190494,896.191074485481,896.96035886528,0.3601
1000 Walnut Street (near 10 Street),metered_parking,pay_parking,2,"184",48,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"1",48.85,48.85,1428.93936360234,2326.27780999625,3045.43790179525,1973.20500849914,1994.55047612946,2019.26193771192,1371.89570076301,2713.43320250411,3303.63264647763,425.408247184822,557.211344926868,677.902765903115,1393.14443706896,1523.59460492087,1580.50519294026,1126.25059348973,1261.74515597887,1343.09154591994,860.870825695913,990.285089725171,1200.57563326207,992.099055196895,1109.07432097283,1162.23258355943,730.71629225358,1364.70764367895,1874.62057574039,493.476693697258,512.089652032927,521.417087742661,112.752026316746,134.068753972653,144.051577549647,771.220157394652,783.944573386823,792.911944016346,791.462582917623,837.280231733864,853.879561082166,476.562043554923,492.012171261343,497.885403041294,260.679176050304,268.793958829966,272.193038169948,3932.53549187977,3951.37634744963,3966.0046785489,894.781257190494,896.191074485481,896.96035886528,2466.70049961376,2491.04384548683,2503.56744121628,1027.45608329723,1056.05356280462,1066.20995956633,37.3728364442865,46.7610567941988,55.4434647278666,4290.74567261454,4302.89464785623,4311.76652108963,1660.46457590041,1663.69208153087,1665.44478958629,250.240595174444,254.191990030107,256.587852634256,334.248362715745,654.052135243422,816.415297887143,516.110674723348,571.17960669619,672.985028561832,263.227099317875,293.140802517094,309.892824139056,759.389078808406,817.638326728417,839.300461009551,270.749742233308,327.156671625899,358.938670815886,853.530445939574,1657.95755602248,1954.15260421241,1660.46457590041,1663.69208153087,1665.44478958629,195.699252460554,221.529114101902,232.977473903448,7071.36899169639,7073.80838740787,7076.00706347789,593.558784846444,812.154951533465,898.941561368374,2614.96094755187,3153.89336794199,3874.36465807562,476.375476081255,633.408307024485,879.500410861677,193.357985986314,206.608180135307,232.773596727762,461.391156810131,765.20187376646,1160.32487430402,1557.44422383784,1848.10554357191,2136.88879697387,1946.0068280733,1946.14626104272,1950.28141328103,970.221568354172,2028.57268222975,2441.02014918813,328.494097282258,347.356680904716,360.653276351876,2032.49797966528,2379.27951642156,2495.21753270841,219.625675019085,430.493796354324,601.995067631349,1445.5138358191,1647.67643850299,1853.53799950895,894.781257190494,896.191074485481,896.96035886528,6.7022
1000 Walnut Street (near 10 Street),metered_parking,pay_parking,2,"184",50,0,0,2,4,0,1,3,1,1,0,0,6,0,0,"6",420.1,70.0166666666667,1428.93936360234,2326.27780999625,3045.43790179525,1973.20500849914,1994.55047612946,2019.26193771192,1371.89570076301,2713.43320250411,3303.63264647763,425.408247184822,557.211344926868,677.902765903115,1393.14443706896,1523.59460492087,1580.50519294026,1126.25059348973,1261.74515597887,1343.09154591994,860.870825695913,990.285089725171,1200.57563326207,992.099055196895,1109.07432097283,1162.23258355943,730.71629225358,1364.70764367895,1874.62057574039,493.476693697258,512.089652032927,521.417087742661,112.752026316746,134.068753972653,144.051577549647,771.220157394652,783.944573386823,792.911944016346,791.462582917623,837.280231733864,853.879561082166,476.562043554923,492.012171261343,497.885403041294,260.679176050304,268.793958829966,272.193038169948,3932.53549187977,3951.37634744963,3966.0046785489,894.781257190494,896.191074485481,896.96035886528,2466.70049961376,2491.04384548683,2503.56744121628,1027.45608329723,1056.05356280462,1066.20995956633,37.3728364442865,46.7610567941988,55.4434647278666,4290.74567261454,4302.89464785623,4311.76652108963,1660.46457590041,1663.69208153087,1665.44478958629,250.240595174444,254.191990030107,256.587852634256,334.248362715745,654.052135243422,816.415297887143,516.110674723348,571.17960669619,672.985028561832,263.227099317875,293.140802517094,309.892824139056,759.389078808406,817.638326728417,839.300461009551,270.749742233308,327.156671625899,358.938670815886,853.530445939574,1657.95755602248,1954.15260421241,1660.46457590041,1663.69208153087,1665.44478958629,195.699252460554,221.529114101902,232.977473903448,7071.36899169639,7073.80838740787,7076.00706347789,593.558784846444,812.154951533465,898.941561368374,2614.96094755187,3153.89336794199,3874.36465807562,476.375476081255,633.408307024485,879.500410861677,193.357985986314,206.608180135307,232.773596727762,461.391156810131,765.20187376646,1160.32487430402,1557.44422383784,1848.10554357191,2136.88879697387,1946.0068280733,1946.14626104272,1950.28141328103,970.221568354172,2028.57268222975,2441.02014918813,328.494097282258,347.356680904716,360.653276351876,2032.49797966528,2379.27951642156,2495.21753270841,219.625675019085,430.493796354324,601.995067631349,1445.5138358191,1647.67643850299,1853.53799950895,894.781257190494,896.191074485481,896.96035886528,15.9223
1000 Walnut Street (near 10 Street),metered_parking,pay_parking,2,"184",51,0,0,2,1,0,1,1,0,1,0,0,3,0,0,"3",233.11,77.7033333333333,1428.93936360234,2326.27780999625,3045.43790179525,1973.20500849914,1994.55047612946,2019.26193771192,1371.89570076301,2713.43320250411,3303.63264647763,425.408247184822,557.211344926868,677.902765903115,1393.14443706896,1523.59460492087,1580.50519294026,1126.25059348973,1261.74515597887,1343.09154591994,860.870825695913,990.285089725171,1200.57563326207,992.099055196895,1109.07432097283,1162.23258355943,730.71629225358,1364.70764367895,1874.62057574039,493.476693697258,512.089652032927,521.417087742661,112.752026316746,134.068753972653,144.051577549647,771.220157394652,783.944573386823,792.911944016346,791.462582917623,837.280231733864,853.879561082166,476.562043554923,492.012171261343,497.885403041294,260.679176050304,268.793958829966,272.193038169948,3932.53549187977,3951.37634744963,3966.0046785489,894.781257190494,896.191074485481,896.96035886528,2466.70049961376,2491.04384548683,2503.56744121628,1027.45608329723,1056.05356280462,1066.20995956633,37.3728364442865,46.7610567941988,55.4434647278666,4290.74567261454,4302.89464785623,4311.76652108963,1660.46457590041,1663.69208153087,1665.44478958629,250.240595174444,254.191990030107,256.587852634256,334.248362715745,654.052135243422,816.415297887143,516.110674723348,571.17960669619,672.985028561832,263.227099317875,293.140802517094,309.892824139056,759.389078808406,817.638326728417,839.300461009551,270.749742233308,327.156671625899,358.938670815886,853.530445939574,1657.95755602248,1954.15260421241,1660.46457590041,1663.69208153087,1665.44478958629,195.699252460554,221.529114101902,232.977473903448,7071.36899169639,7073.80838740787,7076.00706347789,593.558784846444,812.154951533465,898.941561368374,2614.96094755187,3153.89336794199,3874.36465807562,476.375476081255,633.408307024485,879.500410861677,193.357985986314,206.608180135307,232.773596727762,461.391156810131,765.20187376646,1160.32487430402,1557.44422383784,1848.10554357191,2136.88879697387,1946.0068280733,1946.14626104272,1950.28141328103,970.221568354172,2028.57268222975,2441.02014918813,328.494097282258,347.356680904716,360.653276351876,2032.49797966528,2379.27951642156,2495.21753270841,219.625675019085,430.493796354324,601.995067631349,1445.5138358191,1647.67643850299,1853.53799950895,894.781257190494,896.191074485481,896.96035886528,8.9926
1000 Walnut Street (near 10 Street),metered_parking,pay_parking,2,"184",52,0,0,1,0,0,0,1,0,0,0,0,1,0,0,"1",44.63,44.63,1428.93936360234,2326.27780999625,3045.43790179525,1973.20500849914,1994.55047612946,2019.26193771192,1371.89570076301,2713.43320250411,3303.63264647763,425.408247184822,557.211344926868,677.902765903115,1393.14443706896,1523.59460492087,1580.50519294026,1126.25059348973,1261.74515597887,1343.09154591994,860.870825695913,990.285089725171,1200.57563326207,992.099055196895,1109.07432097283,1162.23258355943,730.71629225358,1364.70764367895,1874.62057574039,493.476693697258,512.089652032927,521.417087742661,112.752026316746,134.068753972653,144.051577549647,771.220157394652,783.944573386823,792.911944016346,791.462582917623,837.280231733864,853.879561082166,476.562043554923,492.012171261343,497.885403041294,260.679176050304,268.793958829966,272.193038169948,3932.53549187977,3951.37634744963,3966.0046785489,894.781257190494,896.191074485481,896.96035886528,2466.70049961376,2491.04384548683,2503.56744121628,1027.45608329723,1056.05356280462,1066.20995956633,37.3728364442865,46.7610567941988,55.4434647278666,4290.74567261454,4302.89464785623,4311.76652108963,1660.46457590041,1663.69208153087,1665.44478958629,250.240595174444,254.191990030107,256.587852634256,334.248362715745,654.052135243422,816.415297887143,516.110674723348,571.17960669619,672.985028561832,263.227099317875,293.140802517094,309.892824139056,759.389078808406,817.638326728417,839.300461009551,270.749742233308,327.156671625899,358.938670815886,853.530445939574,1657.95755602248,1954.15260421241,1660.46457590041,1663.69208153087,1665.44478958629,195.699252460554,221.529114101902,232.977473903448,7071.36899169639,7073.80838740787,7076.00706347789,593.558784846444,812.154951533465,898.941561368374,2614.96094755187,3153.89336794199,3874.36465807562,476.375476081255,633.408307024485,879.500410861677,193.357985986314,206.608180135307,232.773596727762,461.391156810131,765.20187376646,1160.32487430402,1557.44422383784,1848.10554357191,2136.88879697387,1946.0068280733,1946.14626104272,1950.28141328103,970.221568354172,2028.57268222975,2441.02014918813,328.494097282258,347.356680904716,360.653276351876,2032.49797966528,2379.27951642156,2495.21753270841,219.625675019085,430.493796354324,601.995067631349,1445.5138358191,1647.67643850299,1853.53799950895,894.781257190494,896.191074485481,896.96035886528,0
