session_type,event_session_id,event_time_start,event_time_end,curb_zone_id,vehicle_length,vehicle_type
parking,00000000-0000-0000-0000-000000003c45,1665849831451,1665849855681,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003c46,1665849883713,1665857083713,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003c47,1665858994625,1665864285839,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003c49,1665860335764,1665860958144,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003c4a,1665864523686,1665871723686,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003c4b,1665865407587,1665869478774,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003c4c,1665879949998,1665883609005,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003c4d,1665883713546,1665889200546,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003c4e,1665934409283,1665939014841,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003c51,1665935325784,1665936517718,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003c53,1665940257995,1665940266466,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003c54,1665943858312,1665944383672,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003c55,1665946012451,1665949679115,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003c57,1665948210672,1665948332396,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003c58,1665949730488,1665949737574,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003c59,1665949748492,1665956948492,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003c5a,1665950529029,1665957729029,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003c5b,1665951149294,1665957925929,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003c5c,1665953254527,1665957477903,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003c5d,1665953563111,1665956551829,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003c5e,1665953658693,1665960858693,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003c5f,1665955092622,1665960708962,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003c60,1665960378029,1665962202700,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003c61,1665960710723,1665964739529,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003c62,1665964741539,1665966774938,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003c64,1666010109333,1666013812084,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003c65,1666011625701,1666015392247,00000000-0000-0000-0000-00000000017c,610,van
parking,00000000-0000-0000-0000-000000003c66,1666014015620,1666021196554,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003c67,1666014457868,1666015439886,00000000-0000-0000-0000-000000000184,1219,freight
parking,00000000-0000-0000-0000-000000003c68,1666015726988,1666018106973,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003c69,1666016091976,1666023291976,00000000-0000-0000-0000-000000000185,610,car
parking,00000000-0000-0000-0000-000000003c6a,1666017223210,1666017937997,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003c6b,1666017223251,1666024423251,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003c6e,1666021689514,1666024175032,00000000-0000-0000-0000-000000000188,610,van
parking,00000000-0000-0000-0000-000000003c70,1666026292765,1666031633235,00000000-0000-0000-0000-000000000188,610,van
parking,00000000-0000-0000-0000-000000003c73,1666029818481,1666030709225,00000000-0000-0000-0000-000000000188,762,truck
parking,00000000-0000-0000-0000-000000003c76,1666032807260,1666040007260,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003c77,1666033739653,1666036028243,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003c78,1666034959015,1666035597644,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003c79,1666037815608,1666044008293,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003c7c,1666044664682,1666047985636,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003c7d,1666050200513,1666050209735,00000000-0000-0000-0000-000000000180,914,truck
parking,00000000-0000-0000-0000-000000003c7e,1666051193461,1666058393461,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003c80,1666099003696,1666100833209,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003c81,1666099336985,1666105200985,00000000-0000-0000-0000-00000000017e,488,van
parking,00000000-0000-0000-0000-000000003c82,1666102177070,1666108090856,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003c84,1666108616272,1666111894658,00000000-0000-0000-0000-000000000182,1219,freight
parking,00000000-0000-0000-0000-000000003c87,1666112750985,1666119950985,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003c88,1666113262667,1666113635928,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003c89,1666117007061,1666118084512,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003c8a,1666120580599,1666124721004,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003c8b,1666124365369,1666124698557,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003c8c,1666124965319,1666126254524,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003c8d,1666128258525,1666131878327,00000000-0000-0000-0000-000000000185,914,truck
parking,00000000-0000-0000-0000-000000003c8e,1666128390350,1666129690714,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003c8f,1666130844789,1666134720869,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003c90,1666131883718,1666139083718,00000000-0000-0000-0000-000000000185,914,truck
parking,00000000-0000-0000-0000-000000003c91,1666138161427,1666138443901,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003c93,1666176111449,1666177914969,00000000-0000-0000-0000-000000000181,610,van
parking,00000000-0000-0000-0000-000000003c95,1666181944854,1666184638089,00000000-0000-0000-0000-000000000185,914,truck
parking,00000000-0000-0000-0000-000000003c96,1666182045595,1666183213875,00000000-0000-0000-0000-000000000185,610,car
parking,00000000-0000-0000-0000-000000003c97,1666183488804,1666183851315,00000000-0000-0000-0000-000000000185,610,car
parking,00000000-0000-0000-0000-000000003c99,1666185552495,1666189162482,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003c9a,1666189204911,1666196404911,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003c9c,1666191368880,1666192282530,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003c9d,1666191479689,1666192376591,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003c9f,1666192342486,1666199542486,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003ca0,1666192588956,1666199788956,00000000-0000-0000-0000-000000000188,610,van
parking,00000000-0000-0000-0000-000000003ca2,1666195013553,1666196513317,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003ca3,1666196330369,1666196525749,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003ca4,1666196709409,1666198082218,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003ca6,1666199097279,1666206297279,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003ca8,1666199660665,1666200299971,00000000-0000-0000-0000-000000000181,610,van
parking,00000000-0000-0000-0000-000000003ca9,1666200876730,1666201384184,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003caa,1666204555032,1666204561235,00000000-0000-0000-0000-000000000187,610,van
parking,00000000-0000-0000-0000-000000003cab,1666205216363,1666212416363,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003cac,1666211318464,1666212126938,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003cad,1666213200993,1666218785057,00000000-0000-0000-0000-00000000018d,610,van
parking,00000000-0000-0000-0000-000000003cae,1666217476024,1666219691358,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003caf,1666219731679,1666222857659,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003cb1,1666222085745,1666225094495,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003cb2,1666222436235,1666222689919,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003cb3,1666222478764,1666226198862,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003cb4,1666222861032,1666229364057,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003cb5,1666226271488,1666233471488,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003cb6,1666265904068,1666268795578,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003cb7,1666266360737,1666267567766,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003cb8,1666269260286,1666270197168,00000000-0000-0000-0000-000000000185,610,car
parking,00000000-0000-0000-0000-000000003cb9,1666271174558,1666271481350,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003cba,1666273978496,1666278000496,00000000-0000-0000-0000-00000000017e,488,van
parking,00000000-0000-0000-0000-000000003cbb,1666274726174,1666275882718,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003cbc,1666278228681,1666282767484,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003cbf,1666282350694,1666283172468,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003ccc,1666295434131,1666302634131,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003cce,1666296693208,1666301231271,00000000-0000-0000-0000-00000000017f,610,van
parking,00000000-0000-0000-0000-000000003ccf,1666305017757,1666312217757,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003cd0,1666306579311,1666306637630,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003cd1,1666312678693,1666314157284,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003cd3,1666329596352,1666336796352,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003cd5,1666352481095,1666352686918,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003cd6,1666355573220,1666357368260,00000000-0000-0000-0000-00000000018f,610,van
parking,00000000-0000-0000-0000-000000003cd9,1666360177692,1666360208030,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003cda,1666360211237,1666362975516,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003cdd,1666363967539,1666371167539,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003ce2,1666369999436,1666371088770,00000000-0000-0000-0000-000000000187,610,van
parking,00000000-0000-0000-0000-000000003ce6,1666371851618,1666374036425,00000000-0000-0000-0000-000000000188,610,van
parking,00000000-0000-0000-0000-000000003ce9,1666376191514,1666383391514,00000000-0000-0000-0000-000000000180,610,van
parking,00000000-0000-0000-0000-000000003cea,1666378856913,1666386056913,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003ceb,1666384654547,1666389478763,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003cec,1666389769686,1666396969686,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003cef,1666390285942,1666391041093,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003cf1,1666402090409,1666404015640,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003cf2,1666408407080,1666414800080,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003cf3,1666447351491,1666454551491,00000000-0000-0000-0000-000000000181,610,van
parking,00000000-0000-0000-0000-000000003cf4,1666459179608,1666459640399,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003cf5,1666465424875,1666468013669,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003cf6,1666473524439,1666475845929,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003cf7,1666476854528,1666480706352,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003cf8,1666478696527,1666478750997,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003cf9,1666479698645,1666482558399,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003cfa,1666479751425,1666482663053,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003cfb,1666480708564,1666484843625,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003cfc,1666483050301,1666490250301,00000000-0000-0000-0000-00000000017f,914,truck
parking,00000000-0000-0000-0000-000000003cfe,1666486639615,1666490299732,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003cff,1666486728741,1666487424306,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d00,1666487478580,1666490477882,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003d01,1666487935331,1666491319971,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d02,1666489966874,1666493123893,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003d03,1666491823264,1666499023264,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003d04,1666493205744,1666496746325,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003d05,1666539136692,1666539766797,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003d06,1666542771894,1666543925335,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003d07,1666543113066,1666550313066,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003d08,1666552052362,1666559252362,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003d09,1666553315831,1666554349924,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003d0a,1666556181392,1666563381392,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d0b,1666556897863,1666564097863,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d0c,1666564427160,1666564448913,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d0d,1666564468654,1666568192532,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d0e,1666568195486,1666575395486,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d0f,1666611822406,1666612884423,00000000-0000-0000-0000-000000000185,610,car
parking,00000000-0000-0000-0000-000000003d10,1666619382228,1666626582228,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003d13,1666627522908,1666628692740,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003d15,1666628838950,1666629483235,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003d17,1666635974415,1666642499809,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003d18,1666636237437,1666643437437,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d19,1666636237582,1666643437582,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d1d,1666652100223,1666655229715,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d1e,1666654287194,1666654316646,00000000-0000-0000-0000-000000000185,610,car
parking,00000000-0000-0000-0000-000000003d1f,1666660725198,1666661436715,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d20,1666696114996,1666696458452,00000000-0000-0000-0000-000000000185,610,car
parking,00000000-0000-0000-0000-000000003d21,1666698322940,1666699537830,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003d22,1666699586098,1666699609376,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003d23,1666705262015,1666705321348,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003d25,1666708505315,1666713305315,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003d26,1666710132766,1666713757054,00000000-0000-0000-0000-000000000188,610,van
parking,00000000-0000-0000-0000-000000003d2c,1666713785908,1666717169209,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003d2f,1666717287513,1666718551805,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003d33,1666717831951,1666719137830,00000000-0000-0000-0000-000000000185,610,car
parking,00000000-0000-0000-0000-000000003d34,1666718581555,1666719210110,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003d37,1666720538510,1666724387882,00000000-0000-0000-0000-000000000188,610,truck
parking,00000000-0000-0000-0000-000000003d38,1666722270723,1666722918439,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003d39,1666724390263,1666726418786,00000000-0000-0000-0000-000000000188,610,truck
parking,00000000-0000-0000-0000-000000003d3a,1666724715662,1666727241474,00000000-0000-0000-0000-000000000185,610,car
parking,00000000-0000-0000-0000-000000003d3b,1666725424343,1666726975705,00000000-0000-0000-0000-000000000181,610,van
parking,00000000-0000-0000-0000-000000003d3c,1666727126325,1666727937970,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003d3d,1666728583935,1666728609946,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d3e,1666732044726,1666736507674,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003d40,1666735551965,1666740351965,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d43,1666783817959,1666789476584,00000000-0000-0000-0000-00000000017e,488,van
parking,00000000-0000-0000-0000-000000003d44,1666784714985,1666784902908,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003d45,1666785744174,1666788611620,00000000-0000-0000-0000-000000000185,914,truck
parking,00000000-0000-0000-0000-000000003d46,1666785840941,1666785848715,00000000-0000-0000-0000-000000000184,610,van
parking,00000000-0000-0000-0000-000000003d47,1666786734424,1666788302248,00000000-0000-0000-0000-000000000184,610,van
parking,00000000-0000-0000-0000-000000003d48,1666787724931,1666791319710,00000000-0000-0000-0000-00000000017f,610,van
parking,00000000-0000-0000-0000-000000003d49,1666789315706,1666790485039,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003d4a,1666791261041,1666792645388,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d4b,1666791410221,1666792675624,00000000-0000-0000-0000-000000000183,1219,freight
parking,00000000-0000-0000-0000-000000003d4c,1666792660334,1666793616114,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d54,1666816092839,1666816746230,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003d55,1666816429980,1666818959918,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d57,1666818309339,1666819573870,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003d59,1666820271001,1666820947045,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d5b,1666820670358,1666820683392,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003d5c,1666820849089,1666823467108,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d5d,1666820986303,1666821167092,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003d5f,1666832050722,1666835608073,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003d61,1666871281280,1666872196546,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003d62,1666871650623,1666874083794,00000000-0000-0000-0000-000000000180,610,van
parking,00000000-0000-0000-0000-000000003d63,1666871985635,1666874797869,00000000-0000-0000-0000-000000000187,610,van
parking,00000000-0000-0000-0000-000000003d64,1666872286407,1666875556019,00000000-0000-0000-0000-000000000186,610,van
parking,00000000-0000-0000-0000-000000003d65,1666872561857,1666874054272,00000000-0000-0000-0000-000000000185,610,car
parking,00000000-0000-0000-0000-000000003d66,1666874986709,1666875861193,00000000-0000-0000-0000-000000000188,914,truck
parking,00000000-0000-0000-0000-000000003d67,1666876106457,1666882800457,00000000-0000-0000-0000-000000000184,610,van
parking,00000000-0000-0000-0000-000000003d68,1666880929570,1666885729570,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003d69,1666882586356,1666887386356,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d6a,1666882673807,1666883544524,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d6d,1666886687915,1666887050428,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003d6e,1666888947244,1666889273215,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003d6f,1666890404935,1666894352684,00000000-0000-0000-0000-000000000188,610,van
parking,00000000-0000-0000-0000-000000003d70,1666890924930,1666892120154,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003d71,1666892127555,1666893543779,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003d74,1666894362772,1666897493586,00000000-0000-0000-0000-000000000187,914,truck
parking,00000000-0000-0000-0000-000000003d7c,1666905052741,1666905071273,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d7d,1666905085841,1666905098548,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d7e,1666905171328,1666905932715,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003d7f,1666905369899,1666905666677,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003d80,1666906144000,1666906387094,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003d81,1666906785983,1666908372962,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003d82,1666909527087,1666914327087,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003d83,1666909890965,1666914690965,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d84,1666911308371,1666916108371,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003d85,1666916777863,1666917883106,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003d87,1666957121640,1666960676091,00000000-0000-0000-0000-000000000188,610,van
parking,00000000-0000-0000-0000-000000003d88,1666957467781,1666960202101,00000000-0000-0000-0000-00000000018c,914,truck
parking,00000000-0000-0000-0000-000000003d89,1666958015649,1666958044557,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003d8a,1666958738939,1666961981159,00000000-0000-0000-0000-000000000186,610,van
parking,00000000-0000-0000-0000-000000003d8b,1666959155886,1666960024464,00000000-0000-0000-0000-000000000185,610,car
parking,00000000-0000-0000-0000-000000003d8d,1666961422448,1666966222448,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003d8e,1666962057350,1666969200350,00000000-0000-0000-0000-000000000184,610,van
parking,00000000-0000-0000-0000-000000003d90,1666963873245,1666966131749,00000000-0000-0000-0000-000000000188,610,truck
parking,00000000-0000-0000-0000-000000003d91,1666965700619,1666967713394,00000000-0000-0000-0000-000000000188,914,truck
parking,00000000-0000-0000-0000-000000003d93,1666967407725,1666972207725,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003d95,1666970399972,1666970716529,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003d96,1666972381089,1666975527000,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003d97,1666973622235,1666974716319,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d9a,1666978609271,1666980056737,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003d9b,1666979489791,1666982137981,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003d9e,1666983165498,1666983999114,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003d9f,1666985978372,1666990778372,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003da0,1666986367427,1666987204417,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003da1,1666993332513,1666998103445,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003da2,1666995114471,1666996264226,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003da3,1666996396382,1666996689099,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003da4,1666998465114,1667001443565,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003da5,1667000063391,1667001387935,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003da7,1667009337163,1667010504551,00000000-0000-0000-0000-00000000017f,610,car
parking,00000000-0000-0000-0000-000000003da8,1667010056040,1667014856040,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003daa,1667062207484,1667062322407,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003dab,1667063949698,1667066169288,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003dac,1667064292403,1667064404994,00000000-0000-0000-0000-00000000018d,610,car
parking,00000000-0000-0000-0000-000000003dad,1667077090871,1667079040744,00000000-0000-0000-0000-000000000182,610,car
parking,00000000-0000-0000-0000-000000003dae,1667147715906,1667152515906,00000000-0000-0000-0000-000000000180,610,car
parking,00000000-0000-0000-0000-000000003daf,1667149536637,1667154336637,00000000-0000-0000-0000-000000000181,610,car
parking,00000000-0000-0000-0000-000000003db0,1667150904659,1667152121795,00000000-0000-0000-0000-00000000017f,610,car
